Site ID,Energy Consumption (kWh),Date
CCC4101,0,09-05-2020
CCC4101,0,09-06-2020
CCC4101,0,09-07-2020
CCC4101,0,09-08-2020
CCC4101,0,09-09-2020
CCC4101,0,09-10-2020
CCC4101,0,09-11-2020
CCC4101,0,09-12-2020
CCC4101,0,9/13/2020
CCC4101,0,9/14/2020
CCC4101,0,9/15/2020
CCC4101,0,9/16/2020
CCC4101,0,9/17/2020
CCC4101,0,9/18/2020
CCC4101,0,9/19/2020
CCC4101,0,9/20/2020
CCC4101,0,9/21/2020
CCC4101,0,9/22/2020
CCC4101,0,9/23/2020
CCC4101,0,9/24/2020
CCC4101,0,9/25/2020
CCC4101,0,9/26/2020
CCC4101,0,9/27/2020
CCC4101,0,9/28/2020
CCC4101,0,9/29/2020
CCC4101,0,9/30/2020
CCC4101,0,10-01-2020
CCC4101,0,10-02-2020
CCC4101,0,10-03-2020
CCC4101,0,10-04-2020
CCC4101,0,10-05-2020
CCC4101,0,10-06-2020
CCC4101,0,10-07-2020
CCC4101,0,10-08-2020
CCC4101,0,10-09-2020
CCC4101,0,10-10-2020
CCC4101,0,10-11-2020
CCC4101,0,10-12-2020
CCC4101,0,10/13/2020
CCC4101,0,10/14/2020
CCC4101,0,10/15/2020
CCC4101,0,10/16/2020
CCC4101,0,10/17/2020
CCC4101,0,10/18/2020
CCC4101,0,10/19/2020
CCC4101,0,10/20/2020
CCC4101,0,10/21/2020
CCC4101,0,10/22/2020
CCC4101,0,10/23/2020
CCC4101,0,10/24/2020
CCC4101,0,10/25/2020
CCC4101,0,10/26/2020
CCC4101,0,10/27/2020
CCC4101,0,10/28/2020
CCC4101,0,10/29/2020
CCC4101,0,10/30/2020
CCC4101,0,10/31/2020
CCC4101,0,11-01-2020
CCC4101,0,11-02-2020
CCC4101,0,11-03-2020
CCC4101,0,11-04-2020
CCC4101,0,11-05-2020
CCC4101,0,11-06-2020
CCC4101,0,11-07-2020
CCC4101,0,11-08-2020
CCC4101,147.39,11-09-2020
CCC4101,250.65,11-10-2020
CCC4101,255.96,11-11-2020
CCC4101,213.18,11-12-2020
CCC4101,232.5,11/13/2020
CCC4101,218.93,11/14/2020
CCC4101,92.02,11/15/2020
CCC4101,272.43,11/16/2020
CCC4101,255.96,11/17/2020
CCC4101,297.77,11/18/2020
CCC4101,321.77,11/19/2020
CCC4101,45.37,11/20/2020
,,11-01-2019
,,11-02-2019
,,11-03-2019
,,11-04-2019
,,11-05-2019
,,11-06-2019
,,11-07-2019
,,11-08-2019
,,11-09-2019
,,11-10-2019
,,11-11-2019
,,11-12-2019
,,11/13/2019
,,11/14/2019
,,11/15/2019
,,11/16/2019
,,11/17/2019
,,11/18/2019
,,11/19/2019
,,11/20/2019
,,11/21/2019
,,11/22/2019
,,11/23/2019
,,11/24/2019
,,11/25/2019
,,11/26/2019
,,11/27/2019
,,11/28/2019
,,11/29/2019
,,11/30/2019
,,12-01-2019
,,12-02-2019
,,12-03-2019
,,12-04-2019
,,12-05-2019
,,12-06-2019
,,12-07-2019
,,12-08-2019
,,12-09-2019
,,12-10-2019
,,12-11-2019
,,12-12-2019
,,12/13/2019
,,12/14/2019
,,12/15/2019
,,12/16/2019
,,12/17/2019
CCC1061,384.89,12/18/2019
CCC1061,15.98,12/19/2019
CCC1061,254.26,12/20/2019
CCC1061,194.74,12/21/2019
CCC1061,170.74,12/22/2019
CCC1061,497.28,12/23/2019
CCC1061,379.04,12/24/2019
CCC1061,0,12/25/2019
CCC1061,26.53,12/26/2019
CCC1061,444.15,12/27/2019
CCC1061,134.61,12/28/2019
CCC1061,124.58,12/29/2019
CCC1061,443.39,12/30/2019
CCC1061,376.4,12/31/2019
CCC1061,96.85,01-01-2020
CCC1061,430.97,01-02-2020
CCC1061,409.9,01-03-2020
CCC1061,136.57,01-04-2020
CCC1061,157.22,01-05-2020
CCC1061,431.75,01-06-2020
CCC1061,487.85,01-07-2020
CCC1061,431.16,01-08-2020
CCC1061,458.51,01-09-2020
CCC1061,473.76,01-10-2020
CCC1061,226.57,01-11-2020
CCC1061,216.1,01-12-2020
CCC1061,472.25,1/13/2020
CCC1061,449.66,1/14/2020
CCC1061,448.5,1/15/2020
CCC1061,489.22,1/16/2020
CCC1061,413.9,1/17/2020
CCC1061,147.55,1/18/2020
CCC1061,151.82,1/19/2020
CCC1061,442.88,1/20/2020
CCC1061,380.69,1/21/2020
CCC1061,416.58,1/22/2020
CCC1061,438.17,1/23/2020
CCC1061,414,1/24/2020
CCC1061,134.84,1/25/2020
CCC1061,130.57,1/26/2020
CCC1061,422.12,1/27/2020
CCC1061,445.2,1/28/2020
CCC1061,445.08,1/29/2020
CCC1061,468.15,1/30/2020
CCC1061,421.88,1/31/2020
CCC1061,103.36,02-01-2020
CCC1061,122.07,02-02-2020
CCC1061,408.97,02-03-2020
CCC1061,459.31,02-04-2020
CCC1061,457.7,02-05-2020
CCC1061,452.1,02-06-2020
CCC1061,436.91,02-07-2020
CCC1061,184.8,02-08-2020
CCC1061,158.72,02-09-2020
CCC1061,375.59,02-10-2020
CCC1061,438.22,02-11-2020
CCC1061,444.16,02-12-2020
CCC1061,439.49,2/13/2020
CCC1061,435.24,2/14/2020
CCC1061,175.49,2/15/2020
CCC1061,170.34,2/16/2020
CCC1061,421.78,2/17/2020
CCC1061,428.42,2/18/2020
CCC1061,465.26,2/19/2020
CCC1061,459.99,2/20/2020
CCC1061,452.94,2/21/2020
CCC1061,213.01,2/22/2020
CCC1061,161.08,2/23/2020
CCC1061,481.94,2/24/2020
CCC1061,482.44,2/25/2020
CCC1061,439.63,2/26/2020
CCC1061,457.47,2/27/2020
CCC1061,375.86,2/28/2020
CCC1061,110.7,2/29/2020
CCC1061,100.63,03-01-2020
CCC1061,370.83,03-02-2020
CCC1061,421.22,03-03-2020
CCC1061,374.14,03-04-2020
CCC1061,403.92,03-05-2020
CCC1061,417.12,03-06-2020
CCC1061,141.62,03-07-2020
CCC1061,102.4,03-08-2020
CCC1061,430.36,03-09-2020
CCC1061,445.16,03-10-2020
CCC1061,432.2,03-11-2020
CCC1061,409.34,03-12-2020
CCC1061,390.31,3/13/2020
CCC1061,185.05,3/14/2020
CCC1061,161.75,3/15/2020
CCC1061,454.2,3/16/2020
CCC1061,405.25,3/17/2020
CCC1061,473.93,3/18/2020
CCC1061,433.35,3/19/2020
CCC1061,440.23,3/20/2020
CCC1061,196.12,3/21/2020
CCC1061,199.27,3/22/2020
CCC1061,406.93,3/23/2020
CCC1061,404.38,3/24/2020
CCC1061,454.11,3/25/2020
CCC1061,414.61,3/26/2020
CCC1061,425.75,3/27/2020
CCC1061,192.03,3/28/2020
CCC1061,135.22,3/29/2020
CCC1061,437.55,3/30/2020
CCC1061,448.88,3/31/2020
CCC1061,379.28,04-01-2020
CCC1061,400.34,04-02-2020
CCC1061,346.75,04-03-2020
CCC1061,130.99,04-04-2020
CCC1061,106.07,04-05-2020
CCC1061,380.86,04-06-2020
CCC1061,378.62,04-07-2020
CCC1061,360.71,04-08-2020
CCC1061,326.54,04-09-2020
CCC1061,370.05,04-10-2020
CCC1061,190.84,04-11-2020
CCC1061,195.57,04-12-2020
CCC1061,365.74,4/13/2020
CCC1061,351.68,4/14/2020
CCC1061,304.14,4/15/2020
CCC1061,332.32,4/16/2020
CCC1061,333.97,4/17/2020
CCC1061,160.33,4/18/2020
CCC1061,168.93,4/19/2020
CCC1061,356.74,4/20/2020
CCC1061,343.73,4/21/2020
CCC1061,311.87,4/22/2020
CCC1061,316.21,4/23/2020
CCC1061,318.09,4/24/2020
CCC1061,204.46,4/25/2020
CCC1061,178.33,4/26/2020
CCC1061,326.33,4/27/2020
CCC1061,330.01,4/28/2020
CCC1061,390.24,4/29/2020
CCC1061,400.58,4/30/2020
CCC1061,281.44,05-01-2020
CCC1061,104.81,05-02-2020
CCC1061,115.52,05-03-2020
CCC1061,283.95,05-04-2020
CCC1061,353.45,05-05-2020
CCC1061,332.5,05-06-2020
CCC1061,348.18,05-07-2020
CCC1061,403.45,05-08-2020
CCC1061,137.45,05-09-2020
CCC1061,129.32,05-10-2020
CCC1061,373.78,05-11-2020
CCC1061,360.11,05-12-2020
CCC1061,359.24,5/13/2020
CCC1061,351.62,5/14/2020
CCC1061,369.44,5/15/2020
CCC1061,118.69,5/16/2020
CCC1061,121.38,5/17/2020
CCC1061,361.9,5/18/2020
CCC1061,326.84,5/19/2020
CCC1061,302.25,5/20/2020
CCC1061,349.28,5/21/2020
CCC1061,351.52,5/22/2020
CCC1061,148.5,5/23/2020
CCC1061,144.34,5/24/2020
CCC1061,158.42,5/25/2020
CCC1061,427.91,5/26/2020
CCC1061,460.43,5/27/2020
CCC1061,469.28,5/28/2020
CCC1061,402.39,5/29/2020
CCC1061,162.62,5/30/2020
CCC1061,104.73,5/31/2020
CCC1061,316.45,06-01-2020
CCC1061,394.61,06-02-2020
CCC1061,378.71,06-03-2020
CCC1061,386.5,06-04-2020
CCC1061,334.35,06-05-2020
CCC1061,122.55,06-06-2020
CCC1061,121.38,06-07-2020
CCC1061,381.96,06-08-2020
CCC1061,382.43,06-09-2020
CCC1061,415.87,06-10-2020
CCC1061,414.45,06-11-2020
CCC1061,395.94,06-12-2020
CCC1061,142.17,6/13/2020
CCC1061,145.35,6/14/2020
CCC1061,395.05,6/15/2020
CCC1061,385.92,6/16/2020
CCC1061,413.35,6/17/2020
CCC1061,402.29,6/18/2020
CCC1061,426.04,6/19/2020
CCC1061,169.09,6/20/2020
CCC1061,167.48,6/21/2020
CCC1061,429.87,6/22/2020
CCC1061,479.34,6/23/2020
CCC1061,463.3,6/24/2020
CCC1061,439.02,6/25/2020
CCC1061,438.17,6/26/2020
CCC1061,170.55,6/27/2020
CCC1061,152.01,6/28/2020
CCC1061,469.42,6/29/2020
CCC1061,396.25,6/30/2020
CCC1061,441.95,07-01-2020
CCC1061,439.83,07-02-2020
CCC1061,198.06,07-03-2020
CCC1061,130.12,07-04-2020
CCC1061,135.97,07-05-2020
CCC1061,380.65,07-06-2020
CCC1061,433.38,07-07-2020
CCC1061,478.78,07-08-2020
CCC1061,475.27,07-09-2020
CCC1061,454.03,07-10-2020
CCC1061,207.28,07-11-2020
CCC1061,229.25,07-12-2020
CCC1061,477.67,7/13/2020
CCC1061,457.87,7/14/2020
CCC1061,427.35,7/15/2020
CCC1061,502.07,7/16/2020
CCC1061,442.25,7/17/2020
CCC1061,132.9,7/18/2020
CCC1061,152.15,7/19/2020
CCC1061,463.41,7/20/2020
CCC1061,500.02,7/21/2020
CCC1061,475.07,7/22/2020
CCC1061,466.92,7/23/2020
CCC1061,419.39,7/24/2020
CCC1061,137.02,7/25/2020
CCC1061,130.58,7/26/2020
CCC1061,423.77,7/27/2020
CCC1061,513.85,7/28/2020
CCC1061,495.92,7/29/2020
CCC1061,492.39,7/30/2020
CCC1061,482.2,7/31/2020
CCC1061,156.26,08-01-2020
CCC1061,157.54,08-02-2020
CCC1061,439.43,08-03-2020
CCC1061,462.78,08-04-2020
CCC1061,469.86,08-05-2020
CCC1061,446.81,08-06-2020
CCC1061,409.59,08-07-2020
CCC1061,145.95,08-08-2020
CCC1061,154.55,08-09-2020
CCC1061,459.43,08-10-2020
CCC1061,456.38,08-11-2020
CCC1061,447.65,08-12-2020
CCC1061,463.94,8/13/2020
CCC1061,392.51,8/14/2020
CCC1061,126.1,8/15/2020
CCC1061,131.18,8/16/2020
CCC1061,415.17,8/17/2020
CCC1061,388.36,8/18/2020
CCC1061,431.68,8/19/2020
CCC1061,431.27,8/20/2020
CCC1061,385.63,8/21/2020
CCC1061,139.24,8/22/2020
CCC1061,157.93,8/23/2020
CCC1061,434,8/24/2020
CCC1061,442.64,8/25/2020
CCC1061,433.5,8/26/2020
CCC1061,433.77,8/27/2020
CCC1061,450.85,8/28/2020
CCC1061,337.31,8/29/2020
CCC1061,163.07,8/30/2020
CCC1061,406.73,8/31/2020
CCC1061,418.49,09-01-2020
CCC1061,383.54,09-02-2020
CCC1061,407.31,09-03-2020
CCC1061,440.22,09-04-2020
CCC1061,189.65,09-05-2020
CCC1061,198.13,09-06-2020
CCC1061,232.63,09-07-2020
CCC1061,436.99,09-08-2020
CCC1061,408.86,09-09-2020
CCC1061,401.46,09-10-2020
CCC1061,430.2,09-11-2020
CCC1061,228.24,09-12-2020
CCC1061,190.68,9/13/2020
CCC1061,434.24,9/14/2020
CCC1061,422.08,9/15/2020
CCC1061,398.38,9/16/2020
CCC1061,446,9/17/2020
CCC1061,375.26,9/18/2020
CCC1061,199.46,9/19/2020
CCC1061,125.3,9/20/2020
CCC1061,427.51,9/21/2020
CCC1061,475.02,9/22/2020
CCC1061,457.02,9/23/2020
CCC1061,457.03,9/24/2020
CCC1061,409.82,9/25/2020
CCC1061,165.75,9/26/2020
CCC1061,133.75,9/27/2020
CCC1061,444.05,9/28/2020
CCC1061,466.91,9/29/2020
CCC1061,455.26,9/30/2020
CCC1061,426.65,10-01-2020
CCC1061,424.17,10-02-2020
CCC1061,187.23,10-03-2020
CCC1061,163.43,10-04-2020
CCC1061,422.64,10-05-2020
CCC1061,435.43,10-06-2020
CCC1061,462.09,10-07-2020
CCC1061,421.01,10-08-2020
CCC1061,399.56,10-09-2020
CCC1061,158.06,10-10-2020
CCC1061,179.58,10-11-2020
CCC1061,467.08,10-12-2020
CCC1061,442.94,10/13/2020
CCC1061,432.78,10/14/2020
CCC1061,418.74,10/15/2020
CCC1061,473.36,10/16/2020
CCC1061,162.23,10/17/2020
CCC1061,166.47,10/18/2020
CCC1061,410.48,10/19/2020
CCC1061,444.31,10/20/2020
CCC1061,459.96,10/21/2020
CCC1061,434.5,10/22/2020
CCC1061,416.21,10/23/2020
CCC1061,172.44,10/24/2020
CCC1061,182.33,10/25/2020
CCC1061,395.7,10/26/2020
CCC1061,422.57,10/27/2020
CCC1061,443.9,10/28/2020
CCC1061,449.82,10/29/2020
CCC1061,415.12,10/30/2020
CCC1061,131.62,10/31/2020
CCC1061,131.51,11-01-2020
CCC1061,383.1,11-02-2020
CCC1061,430.93,11-03-2020
CCC1061,420.36,11-04-2020
CCC1061,439.33,11-05-2020
CCC1061,346.93,11-06-2020
CCC1061,122.36,11-07-2020
CCC1061,102.4,11-08-2020
CCC1061,413.68,11-09-2020
CCC1061,373.02,11-10-2020
CCC1061,436.36,11-11-2020
CCC1061,407.39,11-12-2020
CCC1061,353.11,11/13/2020
CCC1061,140.57,11/14/2020
CCC1061,115.85,11/15/2020
CCC1061,320.78,11/16/2020
CCC1061,363.08,11/17/2020
CCC1061,393.96,11/18/2020
CCC1061,421.98,11/19/2020
CCC1061,34.06,11/20/2020
,,11-01-2019
,,11-02-2019
,,11-03-2019
,,11-04-2019
,,11-05-2019
,,11-06-2019
,,11-07-2019
,,11-08-2019
,,11-09-2019
,,11-10-2019
,,11-11-2019
,,11-12-2019
,,11/13/2019
,,11/14/2019
,,11/15/2019
,,11/16/2019
,,11/17/2019
,,11/18/2019
,,11/19/2019
,,11/20/2019
,,11/21/2019
,,11/22/2019
,,11/23/2019
,,11/24/2019
,,11/25/2019
,,11/26/2019
,,11/27/2019
,,11/28/2019
,,11/29/2019
,,11/30/2019
,,12-01-2019
,,12-02-2019
,,12-03-2019
,,12-04-2019
,,12-05-2019
,,12-06-2019
,,12-07-2019
,,12-08-2019
,,12-09-2019
,,12-10-2019
,,12-11-2019
,,12-12-2019
,,12/13/2019
,,12/14/2019
,,12/15/2019
,,12/16/2019
,,12/17/2019
,,12/18/2019
,,12/19/2019
CCC2003,719.64,12/20/2019
CCC2003,264.89,12/21/2019
CCC2003,95.68,12/22/2019
CCC2003,434.51,12/23/2019
CCC2003,294.17,12/24/2019
CCC2003,77.41,12/25/2019
CCC2003,477.89,12/26/2019
CCC2003,403.54,12/27/2019
CCC2003,151.66,12/28/2019
CCC2003,130.65,12/29/2019
CCC2003,422.78,12/30/2019
CCC2003,351.1,12/31/2019
CCC2003,69.65,01-01-2020
CCC2003,417.38,01-02-2020
CCC2003,387.42,01-03-2020
CCC2003,122.65,01-04-2020
CCC2003,77.96,01-05-2020
CCC2003,441.91,01-06-2020
CCC2003,457.75,01-07-2020
CCC2003,372.92,01-08-2020
CCC2003,485.25,01-09-2020
CCC2003,421.3,01-10-2020
CCC2003,109.44,01-11-2020
CCC2003,136.2,01-12-2020
CCC2003,449.33,1/13/2020
CCC2003,494.2,1/14/2020
CCC2003,461.42,1/15/2020
CCC2003,452.84,1/16/2020
CCC2003,419.04,1/17/2020
CCC2003,130.64,1/18/2020
CCC2003,77.84,1/19/2020
CCC2003,381.22,1/20/2020
CCC2003,519.27,1/21/2020
CCC2003,498.2,1/22/2020
CCC2003,436.95,1/23/2020
CCC2003,486.04,1/24/2020
CCC2003,150.89,1/25/2020
CCC2003,74.62,1/26/2020
CCC2003,457.55,1/27/2020
CCC2003,463.08,1/28/2020
CCC2003,310.12,1/29/2020
CCC2003,492.5,1/30/2020
CCC2003,345.15,1/31/2020
CCC2003,154.23,02-01-2020
CCC2003,153.38,02-02-2020
CCC2003,264.87,02-03-2020
CCC2003,427.91,02-04-2020
CCC2003,445.41,02-05-2020
CCC2003,473.87,02-06-2020
CCC2003,434.39,02-07-2020
CCC2003,154.39,02-08-2020
CCC2003,98.33,02-09-2020
CCC2003,416.83,02-10-2020
CCC2003,440.47,02-11-2020
CCC2003,454.5,02-12-2020
CCC2003,418.62,2/13/2020
CCC2003,414.08,2/14/2020
CCC2003,123.05,2/15/2020
CCC2003,128.67,2/16/2020
CCC2003,448.33,2/17/2020
CCC2003,428.69,2/18/2020
CCC2003,535.57,2/19/2020
CCC2003,481,2/20/2020
CCC2003,463.81,2/21/2020
CCC2003,106.98,2/22/2020
CCC2003,79.93,2/23/2020
CCC2003,427.56,2/24/2020
CCC2003,448.55,2/25/2020
CCC2003,509.31,2/26/2020
CCC2003,462.13,2/27/2020
CCC2003,478.87,2/28/2020
CCC2003,88.15,2/29/2020
CCC2003,88.37,03-01-2020
CCC2003,308.9,03-02-2020
CCC2003,469.06,03-03-2020
CCC2003,413.08,03-04-2020
CCC2003,506.54,03-05-2020
CCC2003,414.64,03-06-2020
CCC2003,84.82,03-07-2020
CCC2003,81.26,03-08-2020
CCC2003,379.07,03-09-2020
CCC2003,459.78,03-10-2020
CCC2003,512.59,03-11-2020
CCC2003,469.6,03-12-2020
CCC2003,485.41,3/13/2020
CCC2003,130.15,3/14/2020
CCC2003,110.08,3/15/2020
CCC2003,363.57,3/16/2020
CCC2003,558.68,3/17/2020
CCC2003,555.16,3/18/2020
CCC2003,579.1,3/19/2020
CCC2003,480.51,3/20/2020
CCC2003,105.12,3/21/2020
CCC2003,187.91,3/22/2020
CCC2003,437.41,3/23/2020
CCC2003,456.12,3/24/2020
CCC2003,449.64,3/25/2020
CCC2003,326.44,3/26/2020
CCC2003,479.07,3/27/2020
CCC2003,135.26,3/28/2020
CCC2003,95.23,3/29/2020
CCC2003,444.9,3/30/2020
CCC2003,425.21,3/31/2020
CCC2003,365.89,04-01-2020
CCC2003,421.29,04-02-2020
CCC2003,445.61,04-03-2020
CCC2003,220.5,04-04-2020
CCC2003,94.49,04-05-2020
CCC2003,408.86,04-06-2020
CCC2003,387.94,04-07-2020
CCC2003,426.21,04-08-2020
CCC2003,505.24,04-09-2020
CCC2003,386.85,04-10-2020
CCC2003,213.03,04-11-2020
CCC2003,88.7,04-12-2020
CCC2003,367.74,4/13/2020
CCC2003,338.66,4/14/2020
CCC2003,390.89,4/15/2020
CCC2003,384.76,4/16/2020
CCC2003,269.3,4/17/2020
CCC2003,70.42,4/18/2020
CCC2003,117.73,4/19/2020
CCC2003,426.43,4/20/2020
CCC2003,372.96,4/21/2020
CCC2003,429.5,4/22/2020
CCC2003,481.86,4/23/2020
CCC2003,424.24,4/24/2020
CCC2003,116.72,4/25/2020
CCC2003,91.02,4/26/2020
CCC2003,251.96,4/27/2020
CCC2003,425.44,4/28/2020
CCC2003,444.38,4/29/2020
CCC2003,414.98,4/30/2020
CCC2003,311.06,05-01-2020
CCC2003,78.02,05-02-2020
CCC2003,83.73,05-03-2020
CCC2003,404.64,05-04-2020
CCC2003,496.79,05-05-2020
CCC2003,453.17,05-06-2020
CCC2003,440.42,05-07-2020
CCC2003,401.02,05-08-2020
CCC2003,263.5,05-09-2020
CCC2003,143.09,05-10-2020
CCC2003,439.99,05-11-2020
CCC2003,404.69,05-12-2020
CCC2003,505.24,5/13/2020
CCC2003,498.48,5/14/2020
CCC2003,395.62,5/15/2020
CCC2003,241.01,5/16/2020
CCC2003,108.13,5/17/2020
CCC2003,432.38,5/18/2020
CCC2003,373.82,5/19/2020
CCC2003,291.46,5/20/2020
CCC2003,441.21,5/21/2020
CCC2003,341.27,5/22/2020
CCC2003,101.01,5/23/2020
CCC2003,89.37,5/24/2020
CCC2003,137.53,5/25/2020
CCC2003,343.12,5/26/2020
CCC2003,434.79,5/27/2020
CCC2003,446.13,5/28/2020
CCC2003,401.44,5/29/2020
CCC2003,92.54,5/30/2020
CCC2003,148.11,5/31/2020
CCC2003,507.21,06-01-2020
CCC2003,391.03,06-02-2020
CCC2003,483.84,06-03-2020
CCC2003,435.14,06-04-2020
CCC2003,393.09,06-05-2020
CCC2003,75.24,06-06-2020
CCC2003,79.56,06-07-2020
CCC2003,342.68,06-08-2020
CCC2003,379.63,06-09-2020
CCC2003,358.14,06-10-2020
CCC2003,395.73,06-11-2020
CCC2003,396.33,06-12-2020
CCC2003,109.51,6/13/2020
CCC2003,98.83,6/14/2020
CCC2003,360.5,6/15/2020
CCC2003,378.77,6/16/2020
CCC2003,343.22,6/17/2020
CCC2003,403.07,6/18/2020
CCC2003,388,6/19/2020
CCC2003,95,6/20/2020
CCC2003,108.76,6/21/2020
CCC2003,371.21,6/22/2020
CCC2003,459.93,6/23/2020
CCC2003,472.8,6/24/2020
CCC2003,489.78,6/25/2020
CCC2003,404.26,6/26/2020
CCC2003,109.97,6/27/2020
CCC2003,209.57,6/28/2020
CCC2003,522.51,6/29/2020
CCC2003,456.32,6/30/2020
CCC2003,402.94,07-01-2020
CCC2003,416.04,07-02-2020
CCC2003,130.21,07-03-2020
CCC2003,89.13,07-04-2020
CCC2003,92.75,07-05-2020
CCC2003,337.88,07-06-2020
CCC2003,328.01,07-07-2020
CCC2003,485.62,07-08-2020
CCC2003,444.08,07-09-2020
CCC2003,454.87,07-10-2020
CCC2003,142.48,07-11-2020
CCC2003,221.44,07-12-2020
CCC2003,462.96,7/13/2020
CCC2003,548.01,7/14/2020
CCC2003,447.79,7/15/2020
CCC2003,507.02,7/16/2020
CCC2003,398.73,7/17/2020
CCC2003,222.91,7/18/2020
CCC2003,106.36,7/19/2020
CCC2003,416.51,7/20/2020
CCC2003,489.26,7/21/2020
CCC2003,459.29,7/22/2020
CCC2003,470.79,7/23/2020
CCC2003,394.79,7/24/2020
CCC2003,164.06,7/25/2020
CCC2003,93.17,7/26/2020
CCC2003,360.27,7/27/2020
CCC2003,404.32,7/28/2020
CCC2003,409.55,7/29/2020
CCC2003,441.69,7/30/2020
CCC2003,417.04,7/31/2020
CCC2003,158.64,08-01-2020
CCC2003,160.28,08-02-2020
CCC2003,426.62,08-03-2020
CCC2003,439.61,08-04-2020
CCC2003,470.86,08-05-2020
CCC2003,437.8,08-06-2020
CCC2003,438.38,08-07-2020
CCC2003,201.05,08-08-2020
CCC2003,382.59,08-09-2020
CCC2003,381.32,08-10-2020
CCC2003,428.61,08-11-2020
CCC2003,450.02,08-12-2020
CCC2003,396.9,8/13/2020
CCC2003,509.53,8/14/2020
CCC2003,106.96,8/15/2020
CCC2003,100.01,8/16/2020
CCC2003,367.93,8/17/2020
CCC2003,433.6,8/18/2020
CCC2003,361.29,8/19/2020
CCC2003,363.36,8/20/2020
CCC2003,463.85,8/21/2020
CCC2003,72.88,8/22/2020
CCC2003,120.61,8/23/2020
CCC2003,448.89,8/24/2020
CCC2003,443.31,8/25/2020
CCC2003,517.3,8/26/2020
CCC2003,483.33,8/27/2020
CCC2003,432.9,8/28/2020
CCC2003,363.78,8/29/2020
CCC2003,96.38,8/30/2020
CCC2003,358.3,8/31/2020
CCC2003,426.44,09-01-2020
CCC2003,450.67,09-02-2020
CCC2003,481.07,09-03-2020
CCC2003,387.94,09-04-2020
CCC2003,128.29,09-05-2020
CCC2003,101.18,09-06-2020
CCC2003,160.31,09-07-2020
CCC2003,349.12,09-08-2020
CCC2003,481.26,09-09-2020
CCC2003,431.51,09-10-2020
CCC2003,385.45,09-11-2020
CCC2003,78.08,09-12-2020
CCC2003,109.7,9/13/2020
CCC2003,444.7,9/14/2020
CCC2003,434.1,9/15/2020
CCC2003,451.03,9/16/2020
CCC2003,457.58,9/17/2020
CCC2003,386.71,9/18/2020
CCC2003,93.42,9/19/2020
CCC2003,77.77,9/20/2020
CCC2003,364.13,9/21/2020
CCC2003,389.31,9/22/2020
CCC2003,393.12,9/23/2020
CCC2003,446.53,9/24/2020
CCC2003,422.31,9/25/2020
CCC2003,199.94,9/26/2020
CCC2003,155.84,9/27/2020
CCC2003,341.61,9/28/2020
CCC2003,332.28,9/29/2020
CCC2003,411.42,9/30/2020
CCC2003,390.21,10-01-2020
CCC2003,376.78,10-02-2020
CCC2003,77.94,10-03-2020
CCC2003,143.36,10-04-2020
CCC2003,441.93,10-05-2020
CCC2003,457.97,10-06-2020
CCC2003,442.35,10-07-2020
CCC2003,464.12,10-08-2020
CCC2003,449.3,10-09-2020
CCC2003,187.37,10-10-2020
CCC2003,167.8,10-11-2020
CCC2003,463.54,10-12-2020
CCC2003,466.59,10/13/2020
CCC2003,362.79,10/14/2020
CCC2003,480.18,10/15/2020
CCC2003,398.29,10/16/2020
CCC2003,79.93,10/17/2020
CCC2003,83.19,10/18/2020
CCC2003,-174.03,10/19/2020
CCC2003,-293.77,10/20/2020
CCC2003,-557.2,10/21/2020
CCC2003,-668.47,10/22/2020
CCC2003,-887.14,10/23/2020
CCC2003,-823.84,10/24/2020
CCC2003,-670.04,10/25/2020
CCC2003,-383.66,10/26/2020
CCC2003,-1308.42,10/27/2020
CCC2003,-648.09,10/28/2020
CCC2003,-492.8,10/29/2020
CCC2003,-237.03,10/30/2020
CCC2003,-339.66,10/31/2020
CCC2003,-621.82,11-01-2020
CCC2003,83.47,11-02-2020
CCC2003,189.39,11-03-2020
CCC2003,25.51,11-04-2020
CCC2003,-129.9,11-05-2020
CCC2003,-370.96,11-06-2020
CCC2003,-538.27,11-07-2020
CCC2003,-715.11,11-08-2020
CCC2003,-1306.21,11-09-2020
CCC2003,-562.51,11-10-2020
CCC2003,-1432.82,11-11-2020
CCC2003,-810.31,11-12-2020
CCC2003,-1511.28,11/13/2020
CCC2003,-1284.43,11/14/2020
CCC2003,-1515.27,11/15/2020
CCC2003,-912.26,11/16/2020
CCC2003,111.02,11/17/2020
CCC2003,192.55,11/18/2020
CCC2003,-98.26,11/19/2020
CCC2003,-463.4,11/20/2020
,,11-01-2019
,,11-02-2019
,,11-03-2019
,,11-04-2019
,,11-05-2019
,,11-06-2019
,,11-07-2019
,,11-08-2019
,,11-09-2019
,,11-10-2019
,,11-11-2019
,,11-12-2019
,,11/13/2019
,,11/14/2019
,,11/15/2019
,,11/16/2019
,,11/17/2019
,,11/18/2019
,,11/19/2019
,,11/20/2019
,,11/21/2019
,,11/22/2019
,,11/23/2019
,,11/24/2019
,,11/25/2019
,,11/26/2019
,,11/27/2019
,,11/28/2019
,,11/29/2019
,,11/30/2019
,,12-01-2019
,,12-02-2019
,,12-03-2019
,,12-04-2019
,,12-05-2019
,,12-06-2019
,,12-07-2019
,,12-08-2019
,,12-09-2019
,,12-10-2019
,,12-11-2019
,,12-12-2019
,,12/13/2019
,,12/14/2019
,,12/15/2019
,,12/16/2019
,,12/17/2019
